01040,1,08302,08258,08524,08320,08292,08358
01056,2,08302,08254,08522,08320,08292,08358
01072,3,08306,08260,08523,08321,08290,08365
01088,4,08297,08256,08521,08323,08292,08357
01104,5,08301,08258,08522,08319,08292,08365
01120,6,08302,08254,08522,08322,08292,08353
01136,7,08309,08257,08526,08320,08290,08365
01152,8,08302,08254,08522,08320,08292,08358
01168,9,08302,08252,08523,08322,08291,08360
01184,0,08302,08257,08523,08322,08291,08356
01200,1,08304,08263,08526,08321,08292,08360
01216,2,08307,08254,08522,08322,08292,08358
01232,3,08303,08259,08523,08319,08290,08366
01248,4,08299,08255,08521,08320,08290,08362
01264,5,08301,08252,08522,08322,08293,08360
01280,6,08302,08257,08522,08322,08291,08360
01296,7,08304,08257,08522,08321,08293,08358
01312,8,08308,08257,08521,08323,08290,08362
01328,9,08310,08256,08526,08321,08291,08358
01344,0,08305,08257,08525,08322,08290,08360
01360,1,08307,08257,08524,08322,08291,08360
01376,2,08301,08250,08522,08319,08291,08363
01392,3,08297,08257,08521,08322,08291,08360
01408,4,08297,08257,08522,08322,08291,08355
01424,5,08296,08254,08522,08320,08294,08353
01440,6,08300,08258,08525,08320,08294,08354
01456,7,08299,08254,08522,08321,08292,08356
01472,8,08303,08260,08523,08322,08292,08360
01488,9,08300,08258,08522,08323,08293,08351
01504,0,08296,08260,08522,08321,08290,08360
01520,1,08310,08254,08525,08320,08292,08362
01536,2,08296,08254,08522,08320,08294,08353
01552,3,08301,08257,08523,08322,08291,08360
01568,4,08303,08259,08525,08321,08294,08352
01584,5,08299,08259,08524,08321,08292,08356
01600,6,08306,08254,08523,08320,08292,08362
01616,7,08301,08256,08522,08322,08294,08351
01632,8,08303,08260,08525,08320,08291,08360
01648,9,08304,08252,08523,08318,08292,08363
01664,0,08307,08256,08524,08320,08291,08365
01680,1,08298,08257,08523,08321,08293,08353
01696,2,08306,08254,08523,08319,08291,08368
01712,3,08311,08248,08524,08317,08290,08371
01728,4,08306,08258,08526,08320,08292,08358
01744,5,08298,08257,08524,08324,08292,08351
01760,6,08310,08259,08525,08321,08292,08362
01776,7,08303,08254,08524,08321,08292,08356
01792,8,08306,08254,08526,08320,08292,08364
01808,9,08303,08259,08525,08320,08290,08362
01824,0,08303,08260,08524,08322,08292,08356
01840,1,08307,08258,08526,08320,08292,08358
01856,2,08299,08257,08522,08321,08293,08362
01872,3,08301,08261,08524,08323,08292,08348
01888,4,08301,08252,08522,08321,08291,08353
01904,5,08310,08261,08526,08321,08291,08362
01920,6,08302,08256,08523,08320,08293,08356
01936,7,08302,08258,08521,08323,08291,08355
01952,8,08306,08257,08523,08322,08293,08356
01968,9,08302,08256,08523,08320,08293,08356
01984,0,08297,08257,08522,08321,08291,08362
02000,1,08307,08251,08526,08320,08293,08360
02016,2,08308,08255,08522,08322,08290,08362
02032,3,08302,08258,08524,08320,08292,08358
02048,4,08311,08259,08528,08319,08291,08365
02064,5,08310,08261,08526,08321,08293,08360
02080,6,08302,08249,08522,08320,08292,08354
02096,7,08308,08252,08523,08322,08291,08356
02112,8,08312,08252,08523,08321,08291,08360
02128,9,08307,08256,08523,08322,08294,08356
02144,0,08299,08254,08521,08321,08292,08360
02160,1,08300,08250,08523,08322,08294,08353
02176,2,08305,08255,08524,08321,08290,08360
02192,3,08298,08257,08523,08321,08293,08353
02208,4,08306,08260,08526,08320,08293,08360
02224,5,08311,08251,08523,08321,08290,08362
02240,6,08303,08259,08523,08324,08291,08353
02256,7,08304,08252,08523,08318,08292,08363
02272,8,08301,08252,08522,08322,08291,08356
02288,9,08303,08256,08525,08320,08291,08365
02304,0,08303,08260,08525,08320,08291,08360
02320,1,08300,08257,08523,08321,08291,08358
02336,2,08308,08255,08525,08320,08290,08362
02352,3,08300,08254,08525,08319,08293,08355
02368,4,08306,08254,08523,08322,08292,08358
02384,5,08300,08252,08521,08322,08293,08355
02400,6,08300,08251,08520,08321,08291,08362
02416,7,08309,08250,08523,08319,08293,08363
02432,8,08307,08258,08523,08323,08291,08355
02448,9,08307,08254,08524,08322,08292,08354
02464,0,08308,08260,08524,08322,08290,08362
02480,1,08301,08257,08523,08322,08293,08352
02496,2,08307,08259,08526,08321,08292,08362
02512,3,08304,08254,08522,08321,08292,08360
02528,4,08301,08250,08521,08319,08293,08359
02544,5,08307,08254,08522,08320,08292,08362
02560,6,08304,08248,08521,08320,08290,08360
02576,7,08308,08255,08526,08319,08290,08363
02592,8,08304,08257,08522,08321,08293,08358
02608,9,08297,08251,08522,08323,08292,08348
02624,0,08303,08259,08524,08321,08292,08360
02640,1,08301,08257,08524,08322,08291,08356
02656,2,08307,08257,08524,08322,08291,08360
02672,3,08305,08250,08523,08321,08290,08360
02688,4,08306,08252,08524,08319,08292,08361
02704,5,08305,08251,08524,08322,08290,08360
02720,6,08306,08254,08526,08320,08292,08354
02736,7,08300,08255,08525,08321,08290,08360
02752,8,08297,08254,08522,08322,08292,08353
02768,9,08299,08259,08523,08321,08292,08360
02784,0,08303,08257,08523,08321,08293,08358
02800,1,08303,08258,08523,08322,08291,08358
02816,2,08301,08250,08523,08322,08292,08350
02832,3,08301,08257,08526,08321,08295,08354
02848,4,08303,08251,08523,08321,08293,08354
02864,5,08309,08256,08525,08321,08291,08362
02880,6,08298,08251,08522,08320,08291,08356
02896,7,08298,08254,08524,08321,08294,08356
02912,8,08308,08255,08525,08320,08290,08362
02928,9,08306,08258,08525,08320,08292,08362
02944,0,08297,08259,08526,08322,08292,08362
02960,1,08304,08257,08526,08318,08292,08359
02976,2,08306,08254,08523,08322,08292,08358
02992,3,08306,08257,08525,08319,08292,08361
03008,4,08305,08255,08524,08321,08290,08360
03024,5,08298,08258,08524,08322,08290,08355
03040,6,08297,08251,08521,08320,08293,08355
03056,7,08312,08260,08526,08321,08289,08367
03072,8,08298,08251,08522,08321,08293,08353
03088,9,08301,08258,08526,08322,08295,08358
03104,0,08303,08256,08525,08320,08291,08365
03120,1,08299,08262,08522,08323,08290,08362
03136,2,08296,08254,08521,08322,08294,08348
03152,3,08309,08252,08523,08320,08290,08365
03168,4,08308,08253,08523,08319,08290,08366
03184,5,08302,08259,08522,08322,08292,08357
03200,6,08307,08254,08524,08320,08292,08358
03216,7,08304,08254,08522,08322,08291,08354
03232,8,08304,08254,08522,08321,08292,08360
03248,9,08304,08256,08523,08320,08291,08360
03264,0,08311,08253,08523,08318,08289,08377
03280,1,08304,08257,08524,08320,08290,08360
03296,2,08300,08259,08523,08321,08292,08356
03312,3,08294,08260,08522,08323,08294,08355
03328,4,08300,08252,08523,08321,08291,08350
03344,5,08302,08251,08523,08320,08293,08352
03360,6,08304,08254,08523,08321,08292,08356
03376,7,08307,08254,08526,08320,08292,08354
03392,8,08304,08254,08522,08321,08292,08360
03408,9,08299,08254,08520,08321,08294,08355
03424,0,08306,08254,08523,08323,08291,08355
03440,1,08307,08257,08523,08322,08291,08365
03456,2,08305,08256,08525,08321,08291,08358
03472,3,08305,08254,08522,08322,08294,08358
03488,4,08301,08249,08524,08318,08295,08361
03504,5,08307,08253,08525,08319,08290,08361
03520,6,08308,08254,08524,08321,08292,08360
03536,7,08306,08248,08523,08320,08292,08367
03552,8,08305,08261,08526,08321,08291,08358
03568,9,08307,08253,08524,08319,08290,08366
03584,0,08305,08252,08521,08322,08293,08360
03600,1,08298,08257,08522,08321,08293,08358
03616,2,08302,08250,08523,08318,08293,08361
03632,3,08300,08261,08522,08323,08290,08360
03648,4,08306,08250,08523,08319,08291,08363
03664,5,08304,08250,08523,08318,08291,08366
03680,6,08297,08254,08522,08320,08292,08358
03696,7,08301,08254,08523,08319,08291,08363
03712,8,08306,08254,08525,08320,08292,08358
03728,9,08307,08251,08523,08319,08290,08368
03744,0,08301,08256,08524,08320,08293,08356
03760,1,08299,08258,08523,08323,08291,08354
03776,2,08296,08262,08524,08322,08293,08351
03792,3,08300,08254,08523,08320,08294,08354
03808,4,08298,08255,08523,08320,08290,08367
03824,5,08301,08252,08523,08321,08290,08367
03840,6,08306,08250,08525,08322,08292,08358
03856,7,08310,08254,08525,08320,08292,08362
03872,8,08294,08258,08520,08323,08293,08353
03888,9,08307,08261,08525,08322,08291,08360
03904,0,08299,08254,08522,08321,08292,08356
03920,1,08305,08254,08523,08322,08294,08354
03936,2,08301,08254,08523,08320,08292,08358
03952,3,08303,08254,08525,08321,08292,08360
03968,4,08301,08252,08521,08322,08291,08360
03984,5,08306,08251,08524,08320,08293,08356
04000,6,08306,08260,08526,08319,08291,08363
04016,7,08303,08254,08524,08321,08294,08352
04032,8,08306,08250,08525,08319,08291,08359
04048,9,08306,08256,08524,08320,08293,08360
04064,0,08307,08256,08525,08320,08291,08360
04080,1,08303,08259,08528,08320,08290,08364
04096,2,08306,08251,08524,08320,08293,08356
04112,3,08303,08258,08524,08322,08290,08360
04128,4,08307,08254,08524,08321,08294,08356
04144,5,08295,08255,08526,08320,08289,08358
04160,6,08304,08257,08526,08318,08292,08359
04176,7,08295,08259,08524,08321,08292,08360
04192,8,08305,08261,08525,08322,08293,08356
04208,9,08305,08255,08524,08321,08290,08360
04224,0,08301,08251,08523,08320,08293,08356
04240,1,08303,08254,08521,08321,08292,08364
04256,2,08303,08255,08523,08320,08290,08362
04272,3,08296,08257,08520,08322,08293,08360
04288,4,08307,08256,08525,08320,08291,08360
04304,5,08306,08258,08525,08320,08292,08362
04320,6,08301,08259,08523,08322,08292,08358
04336,7,08306,08248,08523,08319,08292,08361
04352,8,08305,08251,08523,08321,08291,08358
04368,9,08303,08259,08525,08321,08292,08356
04384,0,08298,08251,08520,08321,08293,08358
04400,1,08306,08257,08525,08319,08292,08361
04416,2,08303,08252,08523,08322,08295,08360
04432,3,08305,08255,08524,08321,08290,08360
04448,4,08303,08254,08523,08321,08292,08360
04464,5,08303,08256,08524,08320,08291,08360
04480,6,08301,08254,08522,08322,08292,08358
04496,7,08298,08256,08522,08323,08292,08351
04512,8,08304,08259,08523,08321,08292,08360
04528,9,08304,08260,08522,08322,08290,08362
04544,0,08306,08261,08526,08321,08291,08358
04560,1,08299,08259,08522,08320,08290,08362
04576,2,08310,08254,08524,08319,08293,08363
04592,3,08298,08258,08521,08321,08290,08362
04608,4,08309,08254,08524,08320,08294,08362
04624,5,08303,08261,08527,08320,08290,08360
04640,6,08300,08251,08520,08321,08291,08362
04656,7,08298,08255,08522,08322,08290,08358
04672,8,08303,08259,08524,08321,08292,08360
04688,9,08310,08257,08525,08321,08290,08367
04704,0,08300,08252,08523,08321,08291,08353
04720,1,08300,08261,08525,08321,08291,08358
04736,2,08302,08259,08524,08319,08290,08366
04752,3,08306,08257,08523,08321,08290,08367
04768,4,08300,08255,08524,08321,08290,08356
04784,5,08306,08254,08523,08320,08292,08362
04800,6,08300,08261,08525,08321,08291,08358
04816,7,08306,08248,08523,08319,08292,08361
04832,8,08309,08256,08525,08321,08291,08362
04848,9,08299,08257,08523,08320,08290,08365
04864,0,08308,08255,08525,08320,08290,08362
04880,1,08309,08261,08524,08322,08290,08365
04896,2,08308,08251,08523,08321,08293,08358
04912,3,08299,08254,08524,08321,08292,08360
04928,4,08305,08255,08524,08321,08290,08360
04944,5,08301,08249,08525,08318,08291,08359
04960,6,08303,08258,08522,08322,08291,08362
04976,7,08300,08257,08523,08322,08293,08355
04992,8,08308,08255,08526,08320,08290,08358
05008,9,08308,08255,08523,08320,08290,08367
05024,0,08307,08252,08524,08322,08291,08356
05040,1,08298,08261,08525,08321,08293,08362
05056,2,08306,08261,08527,08322,08291,08356
05072,3,08301,08258,08523,08320,08292,08362
05088,4,08306,08250,08522,08319,08291,08368
05104,5,08307,08260,08525,08322,08290,08362
05120,6,08306,08254,08525,08320,08292,08367
05136,7,08303,08259,08524,08321,08292,08360
05152,8,08307,08260,08527,08320,08291,08360
05168,9,08308,08257,08527,08320,08290,08360
05184,0,08306,08259,08525,08322,08292,08358
05200,1,08303,08259,08527,08321,08292,08362
05216,2,08308,08256,08525,08321,08293,08358
05232,3,08301,08252,08525,08321,08290,08362
05248,4,08301,08258,08525,08320,08292,08358
05264,5,08306,08254,08525,08322,08292,08354
05280,6,08311,08257,08526,08317,08290,08375
05296,7,08311,08260,08526,08319,08290,08373
05312,8,08309,08259,08525,08321,08290,08365
05328,9,08306,08256,08524,08320,08293,08360
05344,0,08301,08255,08522,08321,08289,08365
05360,1,08300,08252,08521,08322,08293,08355
05376,2,08300,08252,08522,08321,08291,08358
05392,3,08302,08250,08525,08318,08293,08353
05408,4,08299,08257,08525,08319,08292,08359
05424,5,08306,08254,08526,08319,08291,08359
05440,6,08303,08255,08525,08320,08290,08358
05456,7,08307,08254,08523,08321,08294,08360
05472,8,08303,08260,08525,08320,08291,08360
05488,9,08302,08248,08523,08318,08290,08366
05504,0,08303,08251,08523,08321,08293,08353
05520,1,08303,08255,08523,08320,08290,08362
05536,2,08300,08261,08525,08322,08293,08352
05552,3,08305,08248,08523,08320,08294,08362
05568,4,08310,08252,08524,08319,08292,08366
05584,5,08298,08251,08522,08321,08293,08353
05600,6,08301,08263,08524,08323,08291,08355
05616,7,08303,08259,08524,08321,08292,08360
05632,8,08304,08260,08526,08319,08293,08359
05648,9,08299,08260,08522,08323,08292,08355
05664,0,08305,08260,08524,08321,08290,08365
05680,1,08300,08251,08522,08321,08291,08358
05696,2,08306,08250,08523,08319,08291,08363
05712,3,08308,08258,08527,08319,08289,08366
05728,4,08304,08252,08523,08318,08292,08363
05744,5,08305,08255,08523,08320,08289,08367
05760,6,08299,08251,08524,08320,08295,08356
05776,7,08307,08252,08527,08319,08291,08367
05792,8,08301,08256,08524,08320,08293,08356
05808,9,08303,08254,08526,08320,08291,08372
05824,0,08303,08256,08525,08320,08291,08356
05840,1,08311,08249,08525,08319,08290,08363
05856,2,08303,08258,08523,08322,08291,08358
05872,3,08307,08254,08526,08317,08291,08365
05888,4,08300,08249,08522,08321,08291,08365
05904,5,08305,08257,08521,08322,08290,08365
05920,6,08303,08255,08522,08322,08290,08362
05936,7,08307,08257,08526,08318,08294,08359
05952,8,08305,08261,08527,08322,08290,08360
05968,9,08300,08254,08523,08322,08294,08348
05984,0,08303,08255,08525,08320,08290,08358
06000,1,08306,08254,08525,08319,08291,08363
06016,2,08297,08254,08523,08320,08292,08354
06032,3,08297,08260,08524,08323,08294,08346
06048,4,08303,08258,08522,08322,08291,08362
06064,5,08293,08254,08522,08320,08292,08362
06080,6,08307,08251,08521,08322,08290,08367
06096,7,08300,08250,08522,08321,08290,08356
06112,8,08298,08261,08524,08324,08292,08355
06128,9,08300,08247,08522,08321,08291,08354
06144,0,08306,08254,08523,08322,08292,08358
06160,1,08306,08254,08526,08318,08295,08357
06176,2,08299,08254,08521,08321,08292,08360
06192,3,08299,08262,08523,08323,08291,08358
06208,4,08300,08249,08522,08319,08290,08363
06224,5,08301,08254,08523,08320,08292,08358
06240,6,08303,08258,08525,08322,08291,08353
06256,7,08303,08258,08522,08322,08293,08358
06272,8,08304,08254,08525,08319,08293,08359
06288,9,08301,08252,08521,08323,08289,08360
06304,0,08303,08257,08523,08321,08293,08358
06320,1,08299,08250,08523,08319,08291,08361
06336,2,08303,08258,08522,08322,08293,08358
06352,3,08302,08250,08523,08318,08293,08361
06368,4,08303,08254,08523,08321,08292,08360
06384,5,08299,08259,08524,08321,08292,08356
06400,6,08301,08252,08525,08318,08294,08355
06416,7,08303,08256,08521,08321,08293,08366
06432,8,08305,08252,08521,08322,08293,08360
06448,9,08301,08254,08526,08320,08292,08358
06464,0,08300,08257,08523,08322,08293,08355
06480,1,08300,08257,08523,08321,08291,08358
06496,2,08308,08252,08522,08322,08291,08362
06512,3,08303,08253,08523,08322,08290,08360
06528,4,08301,08254,08523,08320,08292,08358
06544,5,08307,08257,08524,08322,08291,08360
06560,6,08304,08250,08523,08319,08293,08359
06576,7,08306,08252,08522,08321,08290,08367
06592,8,08303,08250,08521,08322,08292,08356
06608,9,08306,08256,08524,08320,08293,08360
06624,0,08306,08256,08526,08317,08292,08366
06640,1,08306,08254,08523,08320,08292,08362
06656,2,08308,08249,08523,08321,08292,08360
06672,3,08298,08251,08521,08320,08291,08360
06688,4,08299,08248,08523,08319,08294,08352
06704,5,08301,08251,08524,08320,08293,08360
06720,6,08299,08254,08522,08323,08291,08354
06736,7,08299,08250,08520,08324,08291,08348
06752,8,08303,08249,08524,08321,08292,08352
06768,9,08305,08257,08523,08321,08291,08362
06784,0,08299,08259,08524,08321,08292,08356
06800,1,08301,08250,08522,08319,08291,08363
06816,2,08306,08252,08522,08321,08290,08367
06832,3,08303,08256,08522,08322,08292,08356
06848,4,08309,08256,08525,08321,08291,08362
06864,5,08301,08256,08524,08320,08293,08356
06880,6,08304,08249,08520,08321,08292,08360
06896,7,08302,08250,08521,08321,08289,08360
06912,8,08301,08258,08522,08320,08294,08348
06928,9,08299,08257,08522,08319,08290,08363
06944,0,08306,08254,08521,08322,08294,08357
06960,1,08299,08255,08524,08322,08290,08358
06976,2,08293,08254,08520,08322,08292,08353
06992,3,08305,08257,08522,08321,08291,08367
07008,4,08306,08254,08523,08320,08292,08362
07024,5,08306,08254,08522,08322,08292,08362
07040,6,08308,08252,08523,08320,08290,08369
07056,7,08300,08254,08522,08322,08294,08353
07072,8,08297,08256,08523,08323,08294,08355
07088,9,08304,08257,08526,08318,08292,08359
07104,0,08298,08250,08520,08320,08290,08362
07120,1,08307,08249,08525,08317,08291,08363
07136,2,08306,08256,08526,08317,08292,08366
07152,3,08307,08256,08524,08320,08291,08365
07168,4,08306,08250,08525,08319,08291,08359
07184,5,08298,08257,08522,08321,08293,08358
07200,6,08303,08254,08523,08321,08292,08360
07216,7,08301,08258,08525,08320,08292,08358
07232,8,08303,08259,08525,08321,08294,08352
07248,9,08301,08252,08524,08322,08291,08352
07264,0,08306,08257,08525,08322,08291,08356
07280,1,08308,08250,08522,08320,08290,08367
07296,2,08306,08254,08523,08320,08292,08362
07312,3,08303,08252,08524,08322,08295,08356
07328,4,08306,08258,08523,08323,08291,08360
07344,5,08303,08260,08524,08322,08292,08356
07360,6,08304,08250,08523,08319,08293,08359
07376,7,08306,08259,08523,08322,08292,08362
07392,8,08307,08258,08523,08322,08293,08358
07408,9,08301,08254,08525,08319,08291,08359
07424,0,08303,08255,08525,08322,08290,08362
07440,1,08299,08254,08527,08321,08292,08352
07456,2,08301,08254,08523,08320,08292,08358
07472,3,08300,08257,08522,08321,08291,08362
07488,4,08300,08254,08522,08323,08293,08356
07504,5,08307,08255,08525,08322,08290,08358
07520,6,08301,08259,08525,08322,08292,08354
07536,7,08303,08251,08524,08320,08291,08356
07552,8,08307,08256,08524,08320,08291,08365
07568,9,08309,08256,08523,08321,08291,08367
07584,0,08304,08253,08523,08318,08290,08368
07600,1,08304,08248,08522,08317,08293,08370
07616,2,08307,08255,08524,08321,08289,08365
07632,3,08301,08258,08523,08320,08292,08362
07648,4,08301,08257,08523,08322,08291,08360
07664,5,08314,08257,08527,08319,08292,08367
07680,6,08303,08258,08524,08322,08290,08360
07696,7,08300,08251,08522,08321,08291,08358
07712,8,08305,08257,08523,08321,08291,08362
07728,9,08301,08254,08523,08320,08292,08358
07744,0,08307,08259,08527,08318,08293,08361
07760,1,08307,08249,08525,08317,08291,08363
07776,2,08298,08257,08523,08321,08293,08353
07792,3,08303,08255,08523,08320,08290,08362
07808,4,08303,08251,08523,08321,08293,08354
07824,5,08301,08252,08521,08322,08291,08360
07840,6,08307,08255,08523,08322,08290,08362
07856,7,08308,08248,08523,08320,08290,08365
07872,8,08304,08250,08525,08319,08293,08363
07888,9,08300,08250,08522,08319,08293,08359
07904,0,08305,08254,08523,08322,08294,08354
07920,1,08305,08257,08522,08322,08290,08360
07936,2,08300,08252,08521,08322,08293,08355
07952,3,08305,08254,08523,08322,08294,08354
07968,4,08300,08246,08520,08320,08293,08359
07984,5,08305,08251,08522,08321,08291,08362
08000,6,08306,08252,08525,08321,08290,08358
08016,7,08306,08252,08524,08319,08292,08361
08032,8,08301,08254,08522,08322,08292,08358
08048,9,08307,08252,08521,08322,08291,08365
08064,0,08300,08257,08524,08322,08293,08352
08080,1,08306,08248,08523,08319,08292,08361
08096,2,08305,08256,08525,08321,08291,08358
08112,3,08305,08250,08522,08321,08290,08360
08128,4,08301,08258,08523,08321,08290,08362
08144,5,08298,08251,08522,08321,08293,08353
08160,6,08301,08254,08523,08320,08292,08358
08176,7,08307,08256,08528,08317,08294,08361
08192,8,08301,08254,08525,08322,08292,08350
08208,9,08299,08254,08524,08321,08292,08351
08224,0,08306,08254,08525,08320,08292,08367
08240,1,08303,08256,08523,08320,08291,08365
08256,2,08300,08252,08524,08319,08292,08356
08272,3,08297,08260,08524,08321,08289,08360
08288,4,08298,08256,08524,08320,08291,08356
08304,5,08303,08257,08523,08323,08290,08353
08320,6,08303,08257,08523,08321,08293,08358
08336,7,08298,08258,08523,08323,08293,08358
08352,8,08305,08261,08524,08322,08293,08360
08368,9,08306,08250,08522,08319,08291,08368
08384,0,08303,08256,08522,08322,08292,08356
08400,1,08303,08257,08523,08321,08293,08358
08416,2,08309,08256,08525,08321,08291,08362
08432,3,08306,08254,08523,08322,08292,08358
08448,4,08307,08260,08525,08322,08290,08362
08464,5,08307,08257,08526,08318,08294,08359
08480,6,08298,08247,08520,08321,08293,08353
08496,7,08303,08256,08523,08320,08291,08365
08512,8,08301,08261,08522,08323,08289,08365
08528,9,08303,08254,08524,08321,08292,08356
08544,0,08309,08255,08523,08322,08290,08365
08560,1,08306,08252,08524,08319,08292,08361
08576,2,08300,08262,08527,08319,08292,08357
08592,3,08303,08250,08522,08320,08290,08362
08608,4,08301,08256,08524,08320,08293,08356
08624,5,08297,08248,08521,08322,08291,08351
08640,6,08300,08257,08523,08321,08291,08358
08656,7,08311,08250,08525,08321,08291,08358
08672,8,08299,08259,08524,08321,08292,08356
08688,9,08303,08254,08524,08321,08292,08356
08704,0,08300,08248,08521,08319,08292,08361
08720,1,08306,08256,08524,08320,08293,08360
08736,2,08303,08254,08524,08321,08294,08360
08752,3,08303,08255,08523,08320,08290,08362
08768,4,08313,08256,08525,08320,08291,08367
08784,5,08301,08256,08522,08322,08294,08351
08800,6,08301,08254,08523,08322,08292,08362
08816,7,08307,08257,08524,08322,08291,08360
08832,8,08301,08251,08523,08320,08293,08356
08848,9,08300,08254,08522,08322,08294,08353
08864,0,08308,08254,08524,08321,08292,08360
08880,1,08309,08251,08526,08317,08294,08363
08896,2,08303,08260,08526,08322,08290,08362
08912,3,08303,08256,08522,08323,08294,08353
08928,4,08307,08255,08526,08319,08290,08363
08944,5,08296,08252,08523,08322,08293,08356
08960,6,08308,08255,08525,08320,08290,08362
08976,7,08303,08254,08523,08321,08294,08355
08992,8,08306,08258,08524,08323,08291,08355
09008,9,08305,08257,08523,08322,08293,08360
09024,0,08307,08251,08524,08320,08291,08360
09040,1,08303,08256,08526,08320,08291,08365
09056,2,08308,08257,08522,08322,08291,08365
09072,3,08301,08259,08522,08322,08294,08353
09088,4,08307,08252,08523,08319,08292,08361
09104,5,08304,08255,08522,08322,08289,08362
09120,6,08306,08248,08519,08322,08293,08360
09136,7,08309,08253,08523,08322,08290,08360
09152,8,08306,08257,08523,08322,08293,08356
09168,9,08302,08252,08522,08321,08290,08358
09184,0,08302,08254,08522,08319,08291,08363
09200,1,08304,08260,08524,08320,08291,08360
09216,2,08309,08258,08521,08322,08291,08367
09232,3,08302,08250,08522,08319,08291,08359
09248,4,08306,08257,08524,08319,08292,08366
09264,5,08311,08249,08523,08319,08290,08371
09280,6,08307,08256,08525,08320,08291,08360
09296,7,08303,08251,08521,08322,08292,08355
09312,8,08298,08254,08522,08321,08294,08351
09328,9,08306,08254,08525,08320,08292,08358
09344,0,08310,08254,08525,08320,08292,08362
09360,1,08301,08254,08523,08320,08292,08358
09376,2,08306,08255,08523,08322,08290,08367
09392,3,08300,08257,08525,08321,08291,08353
09408,4,08301,08258,08522,08322,08295,08353
09424,5,08306,08256,08524,08320,08293,08360
09440,6,08296,08257,08521,08322,08293,08355
09456,7,08303,08258,08525,08322,08291,08362
09472,8,08303,08257,08525,08321,08293,08354
09488,9,08306,08254,08527,08318,08295,08357
09504,0,08307,08251,08524,08320,08291,08360
09520,1,08306,08248,08523,08319,08292,08361
09536,2,08303,08251,08521,08320,08291,08365
09552,3,08298,08254,08524,08321,08294,08356
09568,4,08307,08254,08527,08318,08293,08367
09584,5,08305,08255,08524,08321,08290,08360
09600,6,08305,08251,08525,08321,08291,08362
09616,7,08305,08262,08524,08323,08293,08355
09632,8,08305,08261,08525,08322,08293,08356
09648,9,08301,08258,08523,08320,08292,08362
09664,0,08306,08252,08523,08319,08292,08366
09680,1,08307,08257,08524,08322,08291,08360
09696,2,08302,08259,08524,08319,08290,08366
09712,3,08308,08259,08527,08318,08291,08367
09728,4,08305,08257,08523,08321,08291,08362
09744,5,08303,08254,08523,08321,08292,08360
09760,6,08303,08254,08524,08321,08292,08356
09776,7,08308,08258,08523,08322,08291,08362
09792,8,08308,08256,08525,08321,08293,08358
09808,9,08307,08253,08525,08319,08290,08361
09824,0,08306,08254,08523,08322,08292,08358
09840,1,08304,08254,08523,08321,08292,08356
09856,2,08306,08256,08523,08320,08295,08356
09872,3,08302,08256,08521,08322,08294,08351
