0  1  JOINT_ABS  0  10  20  5  20  -145  30  0  -15  0  0  -115  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
0  1  JOINT_ABS  0  10  20  5  0  -145  30  0  -15  0  0  -115  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
