1.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000428575680012e+01 -2.570002190059307878e+01 -1.274999543757850091e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300001558681857716e+01 -2.570002190059307878e+01 -1.336999879726751885e+02 -6.999997270451811637e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 2.000000000000000000e+00 -3.773608632783105321e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000428575680012e+01 -2.570002190059307878e+01 -1.274999543757850091e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.814856787535816807e+01 -3.935310684554926297e+01 -2.442454648925729188e+01 1.656007635601708330e+02 3.475819212698864646e+01 -2.697259891628502615e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 2.000000000000000000e+00 -5.302217084751276133e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000428575680012e+01 -2.570002190059307878e+01 -1.274999543757850091e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.939277227524303981e+01 -4.627096571540498360e+01 -1.896473222097582934e+01 1.680124314254029798e+02 3.565537195477590160e+01 -2.971753795748730198e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 2.000000000000000000e+00 -1.183488412604955720e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000428575680012e+01 -2.570002190059307878e+01 -1.274999543757850091e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.654509733649967396e-02 -2.307991700028687632e+01 -6.852710071549437032e+01 1.649916374895257434e+02 -1.567750821940301797e+00 -3.145447949128539733e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 2.000000000000000000e+00 -2.002863980140519029e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000428575680012e+01 -2.570002190059307878e+01 -1.274999543757850091e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.902396994586735346e+01 -1.527252796573022486e+01 -9.775152706175880724e+01 1.640473095546997513e+02 -2.709377575233827429e+01 -3.242653356631918626e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 2.000000000000000000e+00 -6.235696761683555422e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000428575680012e+01 -2.570002190059307878e+01 -1.274999543757850091e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.589189411628224491e+01 -5.905153943696130625e+01 -1.840024607156989234e+01 1.707870296641529535e+02 2.476571175886130050e+01 -2.944892303044823123e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 2.000000000000000000e+00 -3.051820868690037258e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000428575680012e+01 -2.570002190059307878e+01 -1.274999543757850091e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.830229542777313867e+01 -3.937209501543361512e+01 -4.591415749058388229e+01 1.655211490649112136e+02 9.217595538116919229e+00 -3.402396212846602452e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 2.000000000000000000e+00 -4.298751618142807729e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000428575680012e+01 -2.570002190059307878e+01 -1.274999543757850091e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.100018625626274016e+01 -3.658927552062482391e+01 -2.658493045089062790e+01 1.644644214959263593e+02 3.369066785115128937e+01 -3.989599469312041435e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 2.000000000000000000e+00 -2.823295794463373554e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000428575680012e+01 -2.570002190059307878e+01 -1.274999543757850091e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.907603264221444661e+00 -2.714098342765491267e+01 -4.546583999496773743e+01 1.643212944064856345e+02 1.933716044308716420e+01 -4.329599126686350274e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 2.000000000000000000e+00 -5.146430439589215666e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000428575680012e+01 -2.570002190059307878e+01 -1.274999543757850091e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.542492151366645459e+01 -4.211131649458639004e+01 -2.523926460836568353e+01 1.657956679547916110e+02 3.068585099183171749e+01 -4.246118252011491023e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
